3080	5	0	0	0
0.000285714	0.000107929	0.00021154	-1	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	0.000107929	0.00021154	0.000107929	-1	
0.000285714	9.2657e-05	0.00021154	0.000107929	-1	
0.000285714	8.11714e-05	0.000159096	9.2657e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	-1	
0.000285714	-1	0.000159096	8.11714e-05	-1	
0.000285714	0.000107929	0.00021154	-1	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	0.000107929	0.00021154	0.000107929	0.00021154	
0.000285714	9.2657e-05	0.00021154	0.000107929	0.00021154	
0.000285714	8.11714e-05	0.000159096	9.2657e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
0.000285714	8.11714e-05	0.000159096	8.11714e-05	0.000159096	
