9999	0	3	0	
10000	0	3	1	
10001	0	3	1	
10002	0	3	1	
10003	0	3	1	
10004	0	3	1	
10005	0	3	1	
10006	0	3	1	
10007	0	3	1	
10008	0	3	1	
10009	0	3	1	
10010	0	3	1	
10011	0	3	1	
10012	0	3	1	
10013	0	3	1	
10014	0	3	1	
10015	0	3	1	
10016	0	3	1	
10017	0	3	1	
10018	0	3	1	
10019	0	3	1	
10020	0	3	1	
10021	0	3	1	
10022	0	3	1	
10023	0	3	1	
10024	0	3	1	
10025	0	3	1	
10026	0	3	1	
10027	0	3	1	
10028	0	3	1	
10029	0	3	1	
10030	0	3	1	
10031	0	3	1	
10032	0	3	1	
10033	0	3	1	
10034	0	3	1	
10035	0	3	1	
10036	0	3	1	
10037	0	3	1	
10038	0	3	1	
10039	0	3	1	
10040	0	3	1	
10041	0	3	1	
10042	0	3	1	
10043	0	3	1	
10044	0	3	1	
10045	0	3	1	
10046	0	3	1	
10047	0	3	1	
10048	0	3	1	
10049	0	3	1	
10050	0	3	1	
10051	0	3	1	
10052	0	3	1	
10053	0	3	1	
10054	0	3	1	
10055	0	3	1	
10056	0	3	1	
10057	0	3	1	
10058	0	3	1	
10059	0	3	1	
10060	0	3	1	
10061	0	3	1	
10062	0	3	1	
10063	0	3	1	
10064	0	3	1	
10065	0	3	1	
10066	0	3	1	
10067	0	3	1	
10068	0	3	1	
10069	0	3	1	
10070	0	3	1	
10071	0	3	1	
10072	0	3	1	
10073	0	3	1	
10074	0	3	1	
10075	0	3	1	
10076	0	3	1	
10077	0	3	1	
10078	0	3	1	
10079	0	3	1	
10080	0	3	1	
10081	0	3	1	
10082	0	3	1	
10083	0	3	1	
10084	0	3	1	
10085	0	3	1	
10086	0	3	1	
10087	0	3	1	
10088	0	3	1	
10089	0	3	1	
10090	0	3	1	
10091	0	3	1	
10092	0	3	1	
10093	0	3	1	
10094	0	3	1	
10095	0	3	1	
10096	0	3	1	
10097	0	3	1	
10098	0	3	1	
10099	0	3	1	

